customer_id,plan_type,country,company_size,days_active_last_30,last_login_days_ago,features_used,team_members_added,support_tickets,billing_issues,subscription_age_months,emails_opened_last_30,training_completed,monthly_fee,signup_date,churned
CUST-1495,Pro,Germany,Medium,24,28,7,12,2,0,9,0,0,79,2025-10-23,0
CUST-1496,Pro,Canada,Small,23,15,10,0,5,0,8,6,1,79,2025-10-26,1
CUST-1497,Pro,Germany,Large,11,29,10,19,3,0,25,12,1,79,2024-12-31,0
CUST-1498,Starter,Nigeria,Small,16,13,1,3,3,0,31,14,1,29,2024-09-14,1
CUST-1499,Starter,Canada,Medium,1,14,10,3,1,0,4,14,1,29,2025-01-22,0
CUST-1500,Pro,Canada,Small,12,13,9,3,4,0,20,12,0,79,2024-02-14,0
CUST-1501,Starter,UK,Small,30,27,1,12,0,0,28,7,0,29,2024-09-25,0
CUST-1502,Starter,Nigeria,Small,28,20,1,1,4,0,1,10,1,29,2024-11-06,0
CUST-1503,Free,US,Medium,17,10,10,14,3,0,23,4,1,0,2025-11-02,0
CUST-1504,Starter,UK,Small,27,15,8,3,3,0,13,1,1,29,2024-10-04,0
CUST-1505,Starter,UK,Large,27,18,6,5,4,0,16,7,0,29,2025-04-19,0
CUST-1506,Starter,Germany,Small,26,16,6,2,3,1,26,9,1,29,2025-07-20,0
CUST-1507,Starter,Germany,Small,14,26,9,6,5,0,31,6,0,29,2024-05-24,0
CUST-1508,Starter,Germany,Small,30,25,4,5,2,0,1,9,1,29,2024-08-22,0
CUST-1509,Pro,UK,Medium,7,5,8,2,3,0,17,8,1,79,2025-11-21,0
CUST-1510,Pro,US,Large,14,10,4,3,4,0,16,3,0,79,2024-05-15,1
CUST-1511,Pro,Canada,Small,0,16,2,9,4,0,10,10,1,79,2025-03-20,0
CUST-1512,Pro,Germany,Medium,19,8,8,20,4,0,31,8,1,79,2024-12-18,0
CUST-1513,Enterprise,US,Small,9,17,7,8,1,0,10,3,1,249,2025-01-28,0
CUST-1514,Free,Nigeria,Medium,11,16,4,5,5,0,34,2,0,0,2024-10-01,0
CUST-1515,Free,Germany,Large,4,30,9,19,5,0,6,14,0,0,2025-01-18,0
CUST-1516,Free,Canada,Small,8,11,9,10,1,1,28,10,0,0,2024-11-18,0
CUST-1517,Pro,Nigeria,Small,22,22,8,6,5,0,28,2,0,79,2024-07-01,0
CUST-1518,Pro,Nigeria,Large,7,21,1,17,1,0,13,9,1,79,2025-07-26,0
CUST-1519,Free,Canada,Large,15,21,7,3,5,1,12,1,1,0,2025-03-15,0
CUST-1520,Enterprise,Germany,Medium,13,29,5,4,1,1,2,9,1,249,2024-03-03,0
CUST-1521,Free,UK,Small,26,4,7,3,1,0,8,2,1,0,2025-10-12,0
CUST-1522,Enterprise,Canada,Small,24,10,9,3,5,0,9,13,0,249,2025-10-07,0
CUST-1523,Starter,Canada,Small,12,3,2,12,1,0,8,7,1,29,2024-02-03,1
CUST-1524,Free,Canada,Medium,22,26,4,15,5,0,3,10,1,0,2025-04-21,0
CUST-1525,Starter,Nigeria,Medium,20,3,4,13,1,1,9,7,1,29,2024-03-27,1
CUST-1526,Starter,US,Small,12,2,2,10,4,0,13,15,0,29,2024-07-28,1
CUST-1527,Starter,UK,Small,30,25,3,1,0,0,9,1,1,29,2025-04-06,0
CUST-1528,Starter,Germany,Small,4,23,8,13,5,1,31,10,0,29,2024-03-21,0
CUST-1529,Pro,Germany,Small,15,22,9,6,1,0,25,1,1,79,2024-11-17,0
CUST-1530,Starter,US,Small,25,24,6,10,4,0,8,1,0,29,2025-02-18,0
CUST-1531,Starter,Canada,Small,10,16,10,3,0,1,31,9,1,29,2024-07-08,0
CUST-1532,Pro,UK,Small,21,6,2,6,1,0,31,6,1,79,2024-08-20,0
CUST-1533,Pro,Germany,Small,4,25,2,15,0,0,17,14,0,79,2025-01-26,1
CUST-1534,Starter,Germany,Small,12,3,7,5,5,0,19,5,1,29,2024-06-17,0
CUST-1535,Starter,Canada,Small,27,22,8,5,0,0,3,11,0,29,2025-03-18,0
CUST-1536,Free,US,Small,10,12,8,1,2,0,30,15,1,0,2024-06-16,0
CUST-1537,Free,UK,Small,24,11,6,7,3,0,10,10,1,0,2024-08-18,0
CUST-1538,Pro,US,Small,18,0,10,6,2,1,29,0,0,79,2024-05-29,0
CUST-1539,Free,US,Small,2,20,8,13,5,0,18,1,1,0,2025-10-25,1
CUST-1540,Starter,UK,Small,14,18,1,8,5,0,12,13,0,29,2025-07-03,1
CUST-1541,Pro,UK,Medium,6,20,9,14,0,0,23,0,1,79,2025-01-20,0
CUST-1542,Free,Germany,Large,6,19,1,17,4,0,11,14,1,0,2025-01-15,0
CUST-1543,Starter,Germany,Medium,5,17,3,11,1,0,9,11,0,29,2024-10-01,0
CUST-1544,Starter,UK,Small,2,10,9,18,3,0,24,10,1,29,2025-09-08,0
CUST-1545,Enterprise,Nigeria,Large,29,19,5,12,1,0,25,15,1,249,2024-03-02,0
CUST-1546,Starter,Germany,Medium,12,2,9,6,4,0,25,15,0,29,2025-04-11,0
CUST-1547,Pro,Nigeria,Small,6,28,9,9,5,1,9,6,1,79,2025-06-11,1
CUST-1548,Starter,UK,Small,4,16,6,9,3,0,12,5,0,29,2024-05-29,1
CUST-1549,Free,Germany,Large,22,11,1,1,2,0,11,1,0,0,2024-05-21,1
CUST-1550,Pro,US,Small,17,9,10,13,5,0,28,1,1,79,2024-04-25,1
CUST-1551,Enterprise,UK,Small,21,7,7,12,5,1,8,15,1,249,2024-03-05,0
CUST-1552,Pro,Canada,Medium,29,14,6,5,0,0,10,1,1,79,2025-03-04,0
CUST-1553,Pro,Nigeria,Medium,7,4,9,8,4,0,25,7,0,79,2024-11-05,0
CUST-1554,Pro,UK,Small,16,3,7,12,0,0,36,13,1,79,2025-03-05,0
CUST-1555,Free,UK,Small,19,25,4,8,0,0,9,6,1,0,2024-06-09,0
CUST-1556,Free,Germany,Small,26,27,7,12,1,0,8,0,1,0,2024-11-01,0
CUST-1557,Pro,Germany,Medium,0,20,2,4,5,0,3,3,0,79,2024-12-26,1
CUST-1558,Starter,Germany,Small,13,19,6,13,4,0,18,10,1,29,2024-10-04,0
CUST-1559,Pro,Canada,Small,16,18,6,4,0,1,35,15,1,79,2024-10-22,0
CUST-1560,Enterprise,Germany,Medium,9,20,2,8,2,0,17,3,1,249,2025-07-04,1
CUST-1561,Starter,UK,Small,11,3,4,7,3,0,36,6,1,29,2024-06-17,0
CUST-1562,Free,Germany,Medium,15,14,8,6,4,0,28,1,0,0,2025-04-03,0
CUST-1563,Pro,US,Small,13,16,8,7,1,0,15,3,0,79,2025-08-02,0
CUST-1564,Starter,Germany,Small,29,11,8,2,4,0,19,0,1,29,2024-01-07,0
CUST-1565,Pro,Canada,Medium,26,2,8,14,5,0,22,12,1,79,2025-08-19,0
CUST-1566,Starter,US,Small,15,9,1,7,1,0,6,14,0,29,2024-05-11,0
CUST-1567,Pro,UK,Small,7,14,2,0,3,0,7,12,0,79,2025-08-10,1
CUST-1568,Free,UK,Small,22,9,4,6,2,0,9,10,1,0,2024-12-12,0
CUST-1569,Pro,Nigeria,Medium,27,23,9,18,0,0,20,10,1,79,2025-08-18,0
CUST-1570,Starter,US,Large,9,22,3,1,4,0,11,3,1,29,2024-09-09,0
CUST-1571,Starter,Nigeria,Large,28,17,6,13,1,0,2,10,1,29,2025-02-13,0
CUST-1572,Free,US,Small,16,0,7,17,3,0,22,14,1,0,2025-06-26,0
CUST-1573,Pro,US,Small,26,2,8,14,0,0,36,13,0,79,2024-12-20,0
CUST-1574,Pro,Canada,Small,29,20,7,13,3,0,5,15,1,79,2025-07-17,0
CUST-1575,Free,Nigeria,Medium,28,25,3,18,2,1,7,0,1,0,2025-01-02,1
CUST-1576,Free,Canada,Small,17,30,6,18,0,1,6,1,1,0,2025-08-06,1
CUST-1577,Free,US,Large,19,26,5,16,0,1,22,1,1,0,2025-05-25,0
CUST-1578,Pro,UK,Small,15,11,10,18,0,0,10,15,1,79,2025-06-16,0
CUST-1579,Pro,US,Large,16,0,4,15,1,0,20,11,1,79,2025-06-11,0
CUST-1580,Starter,Canada,Medium,15,2,1,19,0,0,28,9,1,29,2025-06-11,0
CUST-1581,Free,Nigeria,Medium,18,2,7,18,3,0,23,11,1,0,2025-02-05,0
CUST-1582,Starter,Nigeria,Small,23,4,8,0,1,0,35,15,1,29,2024-06-23,0
CUST-1583,Starter,Canada,Small,23,18,2,18,0,1,1,2,0,29,2024-03-18,1
CUST-1584,Starter,Nigeria,Small,7,28,7,6,3,0,29,7,1,29,2025-03-15,1
CUST-1585,Enterprise,Germany,Small,5,24,6,10,3,0,9,10,0,249,2025-07-02,0
CUST-1586,Free,UK,Small,5,0,5,4,4,0,9,5,0,0,2024-08-19,1
CUST-1587,Pro,UK,Small,20,3,4,16,3,1,22,5,0,79,2025-02-03,0
CUST-1588,Starter,UK,Small,28,28,2,10,5,0,2,8,1,29,2024-07-31,0
CUST-1589,Starter,Nigeria,Medium,8,28,10,7,2,0,16,7,1,29,2024-07-11,1
CUST-1590,Pro,Nigeria,Medium,3,25,6,9,0,1,6,1,1,79,2025-07-25,0
CUST-1591,Pro,US,Small,25,25,5,11,0,0,13,14,0,79,2024-09-23,0
CUST-1592,Enterprise,US,Large,30,3,2,9,0,0,33,5,0,249,2024-05-05,1
CUST-1593,Free,UK,Small,11,16,10,12,3,0,19,15,1,0,2025-01-16,0
CUST-1594,Free,Germany,Small,27,13,7,17,3,0,15,0,0,0,2025-06-27,0
CUST-1595,Pro,US,Small,11,17,6,9,0,0,33,12,1,79,2025-05-16,0
CUST-1596,Starter,US,Medium,22,26,9,18,5,0,10,13,1,29,2025-02-06,0
CUST-1597,Starter,Nigeria,Small,16,0,10,19,1,1,1,8,1,29,2024-09-17,0
CUST-1598,Free,Germany,Small,14,21,5,16,1,0,12,3,1,0,2025-01-21,1
CUST-1599,Free,UK,Medium,8,15,9,19,2,0,29,3,0,0,2025-02-15,0
CUST-1600,Pro,US,Small,6,2,9,15,4,0,17,8,1,79,2024-12-11,0
CUST-1601,Free,Germany,Medium,9,22,1,4,2,0,4,2,1,0,2024-04-03,0
CUST-1602,Starter,Germany,Large,15,20,5,2,0,0,29,4,1,29,2024-11-23,0
CUST-1603,Free,UK,Large,11,8,9,14,0,0,7,0,0,0,2024-04-09,0
CUST-1604,Starter,Germany,Small,24,22,7,1,0,0,13,5,1,29,2025-04-05,0
CUST-1605,Free,Germany,Small,6,3,6,12,4,0,5,2,1,0,2024-11-10,1
CUST-1606,Starter,Germany,Small,17,20,6,7,3,0,6,0,0,29,2024-01-25,1
CUST-1607,Free,US,Small,14,4,7,16,4,0,34,9,1,0,2025-05-08,0
CUST-1608,Pro,UK,Small,5,10,1,3,2,0,7,5,0,79,2024-12-18,1
CUST-1609,Free,Germany,Small,25,30,4,18,3,0,28,13,1,0,2024-04-26,0
CUST-1610,Starter,Germany,Large,11,20,1,8,3,0,10,11,1,29,2024-07-17,0
CUST-1611,Pro,US,Large,10,25,6,14,2,0,4,9,1,79,2024-10-05,1
CUST-1612,Pro,UK,Small,19,8,4,8,3,0,3,1,1,79,2025-08-04,0
CUST-1613,Starter,Nigeria,Small,2,25,1,20,1,0,25,15,1,29,2024-03-19,1
CUST-1614,Starter,US,Small,1,2,9,8,2,1,23,7,1,29,2025-02-27,0
CUST-1615,Starter,UK,Small,5,5,4,13,2,0,27,13,1,29,2024-12-19,0
CUST-1616,Pro,Germany,Medium,23,23,6,20,1,0,14,12,0,79,2025-06-09,0
CUST-1617,Enterprise,UK,Medium,21,10,7,15,4,0,32,14,1,249,2025-06-24,0
CUST-1618,Pro,UK,Large,24,8,8,16,4,0,23,15,1,79,2025-10-17,0
CUST-1619,Starter,UK,Medium,29,28,9,12,4,0,3,10,1,29,2025-04-21,1
CUST-1620,Pro,Nigeria,Small,4,14,9,8,3,0,35,11,1,79,2024-01-10,0
CUST-1621,Starter,UK,Medium,17,22,8,14,1,0,13,1,1,29,2025-07-12,0
CUST-1622,Free,Nigeria,Small,15,27,10,6,2,0,34,3,1,0,2025-05-17,0
CUST-1623,Starter,Germany,Medium,7,2,3,0,2,0,24,13,1,29,2024-09-16,0
CUST-1624,Enterprise,Nigeria,Small,24,0,2,0,2,0,1,2,1,249,2025-06-07,0
CUST-1625,Free,Germany,Small,29,19,5,4,3,1,12,8,1,0,2025-08-18,0
CUST-1626,Pro,Germany,Small,25,28,1,8,3,1,8,1,1,79,2024-01-06,1
CUST-1627,Free,Nigeria,Small,19,21,3,11,5,0,19,2,0,0,2024-02-04,1
CUST-1628,Starter,US,Large,21,18,1,5,4,0,9,6,0,29,2024-06-23,0
CUST-1629,Free,Canada,Small,30,13,3,12,5,0,28,3,1,0,2025-03-17,0
CUST-1630,Starter,UK,Small,10,16,4,7,5,0,14,5,0,29,2025-07-30,1
CUST-1631,Pro,Canada,Small,9,21,7,14,3,1,27,2,1,79,2024-05-26,1
CUST-1632,Starter,UK,Medium,23,13,5,5,4,0,18,0,1,29,2025-07-22,0
CUST-1633,Pro,UK,Small,24,16,5,5,4,0,6,15,0,79,2024-07-11,1
CUST-1634,Pro,Germany,Large,11,24,1,3,2,0,33,15,1,79,2024-01-13,0
CUST-1635,Enterprise,UK,Large,20,26,8,10,3,0,25,10,1,249,2025-06-13,0
CUST-1636,Free,UK,Medium,27,13,4,20,4,0,13,5,1,0,2024-09-02,0
CUST-1637,Starter,Nigeria,Medium,5,11,10,17,5,0,23,3,0,29,2025-11-05,0
CUST-1638,Free,Canada,Small,26,15,5,2,1,0,36,1,0,0,2024-04-23,0
CUST-1639,Enterprise,Nigeria,Small,19,0,2,2,1,0,33,6,1,249,2024-08-20,0
CUST-1640,Enterprise,UK,Medium,4,12,1,11,3,0,21,14,0,249,2025-11-08,1
CUST-1641,Starter,Germany,Small,22,5,9,20,2,0,34,9,1,29,2024-11-17,0
CUST-1642,Pro,Nigeria,Small,8,16,2,20,2,0,36,12,1,79,2025-06-21,1
CUST-1643,Starter,Nigeria,Medium,25,11,6,5,4,0,17,11,0,29,2024-05-05,1
CUST-1644,Pro,US,Small,26,22,1,20,3,0,10,14,1,79,2024-11-08,1
CUST-1645,Free,UK,Large,28,18,1,5,1,1,23,12,1,0,2025-05-25,1
CUST-1646,Pro,Germany,Small,15,5,9,7,5,1,2,4,0,79,2025-04-28,0
CUST-1647,Free,Nigeria,Medium,21,6,4,14,4,1,35,5,0,0,2024-10-07,0
CUST-1648,Pro,Nigeria,Small,13,0,9,17,5,0,14,5,0,79,2024-10-09,0
CUST-1649,Pro,Germany,Medium,21,0,5,19,4,1,2,13,0,79,2025-10-12,1
CUST-1650,Pro,UK,Small,7,28,7,15,0,0,19,8,1,79,2025-09-04,0
CUST-1651,Free,US,Small,26,4,1,5,5,1,16,11,0,0,2025-01-26,0
CUST-1652,Starter,Nigeria,Large,19,5,6,20,3,0,25,1,1,29,2025-06-06,0
CUST-1653,Starter,US,Small,18,30,8,16,5,1,1,11,1,29,2025-01-16,1
CUST-1654,Starter,Canada,Small,13,15,1,8,5,0,2,5,1,29,2024-08-03,0
CUST-1655,Free,UK,Small,6,30,9,18,4,0,27,8,0,0,2025-06-25,0
CUST-1656,Enterprise,Canada,Medium,4,24,3,17,1,0,2,11,1,249,2025-08-28,1
CUST-1657,Starter,Canada,Small,17,15,1,4,0,0,30,3,0,29,2024-04-25,0
CUST-1658,Starter,Canada,Large,1,13,1,5,5,0,10,12,1,29,2025-05-23,0
CUST-1659,Starter,UK,Small,10,0,6,11,1,0,19,11,1,29,2025-05-14,0
CUST-1660,Starter,UK,Small,21,12,6,10,2,0,16,12,1,29,2024-09-27,0
CUST-1661,Pro,Germany,Medium,7,19,1,15,0,0,13,12,1,79,2025-03-15,1
CUST-1662,Starter,US,Medium,0,9,3,19,0,0,8,10,1,29,2024-10-17,1
CUST-1663,Enterprise,US,Large,30,23,7,16,4,0,31,5,1,249,2024-02-08,0
CUST-1664,Starter,Germany,Large,26,9,10,19,5,0,25,6,1,29,2024-01-24,0
CUST-1665,Enterprise,Germany,Small,21,8,3,8,2,0,21,0,1,249,2024-02-12,0
CUST-1666,Pro,Canada,Small,11,30,3,0,4,0,29,4,1,79,2024-06-18,1
CUST-1667,Free,Germany,Small,1,12,3,2,3,0,6,3,1,0,2024-12-05,1
CUST-1668,Enterprise,Nigeria,Medium,17,2,7,20,1,0,18,12,1,249,2024-06-17,0
CUST-1669,Free,US,Large,6,26,4,8,1,0,35,12,1,0,2025-06-21,0
CUST-1670,Pro,Germany,Small,25,17,4,18,4,0,27,12,1,79,2025-11-22,0
CUST-1671,Starter,Nigeria,Small,16,19,3,12,1,0,5,9,1,29,2025-04-16,0
CUST-1672,Pro,Nigeria,Small,21,1,10,13,5,0,7,14,0,79,2025-10-23,0
CUST-1673,Pro,Nigeria,Medium,29,16,9,19,1,1,10,14,0,79,2025-10-06,0
CUST-1674,Pro,Nigeria,Small,22,27,2,18,5,0,10,1,1,79,2024-05-22,1
CUST-1675,Pro,Canada,Small,13,18,4,6,3,0,28,1,1,79,2025-11-06,1
CUST-1676,Starter,Nigeria,Small,23,22,8,3,2,0,36,1,1,29,2024-04-10,0
CUST-1677,Free,Canada,Medium,6,12,6,11,0,0,10,6,1,0,2025-07-28,0
CUST-1678,Starter,Canada,Medium,21,12,7,13,4,0,35,10,1,29,2025-08-27,0
CUST-1679,Free,Nigeria,Medium,24,0,7,1,4,0,35,12,1,0,2025-04-19,0
CUST-1680,Pro,US,Small,28,1,2,0,5,0,20,10,0,79,2024-11-06,0
CUST-1681,Starter,Nigeria,Small,2,0,4,17,3,0,13,3,1,29,2025-08-06,1
CUST-1682,Enterprise,Nigeria,Medium,26,23,10,19,3,0,11,14,0,249,2024-02-29,0
CUST-1683,Pro,Nigeria,Large,5,4,10,7,0,0,19,5,1,79,2024-01-29,0
CUST-1684,Pro,US,Small,19,23,6,2,2,1,28,6,0,79,2025-06-14,0
CUST-1685,Free,UK,Small,1,2,3,5,4,0,4,8,1,0,2024-03-13,0
CUST-1686,Pro,UK,Small,16,28,9,12,5,0,19,10,1,79,2025-01-28,1
CUST-1687,Enterprise,Canada,Small,11,27,4,8,3,1,14,1,0,249,2025-01-28,0
CUST-1688,Starter,Canada,Medium,11,6,10,8,4,0,31,15,1,29,2025-04-25,0
CUST-1689,Pro,US,Small,29,23,2,19,5,0,28,9,1,79,2025-04-17,0
CUST-1690,Pro,Germany,Small,16,30,6,8,1,0,36,11,0,79,2024-11-08,1
CUST-1691,Free,UK,Small,26,21,1,14,4,0,19,12,1,0,2025-03-13,0
CUST-1692,Starter,Canada,Small,9,12,6,12,2,0,1,8,1,29,2024-11-19,0
CUST-1693,Starter,UK,Small,2,28,10,15,5,0,23,10,0,29,2024-03-27,1
CUST-1694,Free,US,Small,19,22,1,1,2,0,28,4,0,0,2024-12-24,1
CUST-1695,Starter,US,Small,17,29,8,13,4,0,4,12,0,29,2025-11-25,0
CUST-1696,Free,Germany,Medium,12,27,5,5,1,0,18,5,1,0,2024-07-15,0
CUST-1697,Free,Germany,Small,11,17,6,1,2,0,25,5,0,0,2025-01-19,1
CUST-1698,Free,US,Small,26,23,2,7,3,0,18,10,0,0,2024-04-27,1
CUST-1699,Enterprise,Canada,Large,26,20,2,3,5,0,6,2,0,249,2025-05-12,1
CUST-1700,Starter,UK,Medium,29,6,9,20,4,0,19,10,1,29,2025-04-06,0
CUST-1701,Enterprise,Nigeria,Medium,26,0,3,13,1,0,12,10,1,249,2025-05-10,0
CUST-1702,Starter,Germany,Small,16,4,6,10,3,0,25,9,1,29,2025-08-16,0
CUST-1703,Starter,Nigeria,Small,3,16,10,13,4,1,35,6,1,29,2024-09-03,1
CUST-1704,Starter,Canada,Small,30,27,5,11,1,0,1,14,1,29,2024-08-21,0
CUST-1705,Starter,Germany,Small,22,28,4,15,3,0,5,12,0,29,2025-02-20,0
CUST-1706,Free,Nigeria,Small,9,7,10,5,2,1,1,6,1,0,2025-04-11,0
CUST-1707,Pro,Canada,Large,10,14,2,19,4,0,8,7,1,79,2025-04-26,1
CUST-1708,Free,UK,Small,5,19,8,0,4,1,18,4,1,0,2024-12-30,0
CUST-1709,Pro,Canada,Small,5,3,10,11,2,0,9,1,1,79,2024-06-01,0
CUST-1710,Pro,Germany,Medium,26,1,7,6,0,0,5,15,1,79,2024-09-28,0
CUST-1711,Free,US,Small,8,4,2,7,3,0,4,14,0,0,2025-01-26,1
CUST-1712,Free,UK,Medium,29,0,6,8,2,0,29,12,0,0,2025-06-30,0
CUST-1713,Pro,Nigeria,Medium,14,24,8,1,4,0,1,2,1,79,2025-03-05,1
CUST-1714,Starter,Germany,Medium,1,4,7,16,3,1,30,8,1,29,2025-10-12,1
CUST-1715,Free,US,Large,3,5,1,19,3,0,1,14,0,0,2024-07-07,1
CUST-1716,Enterprise,Canada,Small,4,1,5,12,0,0,3,15,1,249,2024-09-08,0
CUST-1717,Free,US,Small,16,25,2,4,4,0,22,5,1,0,2025-01-29,1
CUST-1718,Pro,Germany,Large,7,25,6,9,1,0,8,7,0,79,2025-10-23,0
CUST-1719,Enterprise,Germany,Medium,7,0,7,11,0,0,18,7,1,249,2024-08-06,0
CUST-1720,Free,US,Small,21,3,7,16,0,0,25,13,0,0,2025-08-16,0
CUST-1721,Free,Canada,Large,11,6,3,20,1,0,20,4,1,0,2024-07-08,0
CUST-1722,Free,US,Small,20,21,7,5,1,0,31,0,1,0,2024-08-21,0
CUST-1723,Starter,Germany,Large,7,25,5,2,0,0,30,5,0,29,2025-11-18,0
CUST-1724,Free,Germany,Small,18,0,8,14,3,1,16,6,1,0,2024-08-19,1
CUST-1725,Pro,Nigeria,Small,2,0,8,6,2,0,2,8,1,79,2024-12-23,0
CUST-1726,Free,Nigeria,Large,17,7,7,5,2,0,17,15,0,0,2025-04-22,0
CUST-1727,Starter,UK,Small,20,19,6,3,0,0,10,1,1,29,2025-07-28,1
CUST-1728,Enterprise,Germany,Small,18,15,2,18,3,0,7,11,0,249,2025-03-04,1
CUST-1729,Pro,Nigeria,Small,18,20,6,4,1,0,9,12,1,79,2024-08-24,0
CUST-1730,Pro,US,Large,14,12,9,2,5,1,17,1,0,79,2024-02-02,1
CUST-1731,Starter,Canada,Medium,5,22,2,8,0,0,9,9,1,29,2024-07-31,1
CUST-1732,Pro,US,Medium,15,23,1,5,4,0,9,0,0,79,2025-07-25,1
CUST-1733,Starter,Canada,Medium,7,30,5,12,3,0,24,4,0,29,2025-01-13,0
CUST-1734,Starter,Nigeria,Medium,15,25,6,19,4,0,11,1,1,29,2024-01-02,1
CUST-1735,Free,UK,Small,17,22,3,3,4,0,8,2,1,0,2025-03-25,0
CUST-1736,Pro,US,Small,19,17,8,1,0,1,25,1,1,79,2025-07-22,1
CUST-1737,Starter,US,Medium,15,29,7,3,3,0,2,10,1,29,2025-03-02,0
CUST-1738,Free,US,Small,10,30,2,7,4,0,10,3,1,0,2025-10-11,1
CUST-1739,Starter,Canada,Small,6,19,7,12,3,0,24,10,0,29,2024-10-05,0
CUST-1740,Starter,Nigeria,Small,16,9,1,9,2,0,16,2,0,29,2024-08-01,0
CUST-1741,Pro,US,Small,16,11,9,17,5,0,19,8,1,79,2024-10-11,0
CUST-1742,Pro,US,Large,11,0,7,8,4,0,31,9,1,79,2025-06-26,0
CUST-1743,Pro,UK,Small,12,9,6,0,4,0,11,11,1,79,2024-09-30,0
CUST-1744,Free,UK,Medium,9,8,2,12,3,1,6,1,0,0,2024-01-11,0
CUST-1745,Starter,Nigeria,Small,6,2,3,17,5,0,6,6,1,29,2024-02-16,0
CUST-1746,Starter,Nigeria,Small,13,27,1,14,2,0,32,14,0,29,2025-05-29,1
CUST-1747,Free,Germany,Small,22,18,10,1,4,0,13,10,1,0,2025-10-03,1
CUST-1748,Starter,UK,Medium,0,25,5,10,0,0,3,13,1,29,2025-03-13,1
CUST-1749,Pro,Germany,Medium,16,8,9,13,3,1,35,2,0,79,2025-08-06,1
CUST-1750,Free,Canada,Large,3,9,6,14,3,0,17,9,1,0,2025-11-01,0
CUST-1751,Starter,Germany,Medium,20,18,5,13,4,0,3,7,1,29,2025-03-02,1
CUST-1752,Free,US,Medium,4,15,3,15,2,0,34,3,0,0,2025-03-07,0
CUST-1753,Free,Germany,Medium,19,23,5,14,4,0,12,13,1,0,2024-05-09,1
CUST-1754,Free,Nigeria,Large,23,17,8,18,1,0,24,3,1,0,2024-01-22,0
CUST-1755,Enterprise,Canada,Medium,22,13,2,8,4,0,6,8,0,249,2025-01-23,1
CUST-1756,Pro,US,Small,24,28,5,4,5,0,11,10,1,79,2024-05-14,0
CUST-1757,Enterprise,Germany,Small,6,2,6,4,5,1,27,2,0,249,2025-06-15,1
CUST-1758,Starter,Canada,Medium,30,1,10,10,1,0,24,6,1,29,2024-08-07,0
CUST-1759,Free,Canada,Medium,9,0,8,19,5,1,18,0,1,0,2024-11-28,0
CUST-1760,Starter,US,Small,16,17,8,3,5,0,27,6,1,29,2024-05-09,1
CUST-1761,Starter,Germany,Large,28,23,5,19,0,0,21,9,0,29,2024-02-01,0
CUST-1762,Pro,Canada,Large,29,8,9,17,3,0,34,10,0,79,2025-08-24,0
CUST-1763,Free,Canada,Small,6,12,4,2,5,0,33,1,1,0,2025-02-28,1
CUST-1764,Starter,UK,Large,0,1,9,3,3,1,18,11,0,29,2024-10-24,1
CUST-1765,Free,Canada,Small,6,6,7,13,2,0,3,13,1,0,2025-05-18,0
CUST-1766,Starter,UK,Small,25,15,6,6,4,0,24,13,0,29,2025-11-15,0
CUST-1767,Pro,Germany,Small,23,30,4,7,0,0,1,5,1,79,2024-12-22,0
CUST-1768,Starter,Germany,Small,10,20,2,15,1,0,6,14,1,29,2025-03-30,0
CUST-1769,Starter,Germany,Medium,8,18,8,19,2,1,19,12,1,29,2025-02-04,0
CUST-1770,Starter,Nigeria,Small,11,24,6,14,0,0,22,8,0,29,2025-07-12,0
CUST-1771,Starter,Germany,Small,2,14,3,6,0,0,8,5,1,29,2025-03-30,0
CUST-1772,Pro,Canada,Small,30,21,7,16,1,0,5,2,0,79,2024-02-03,1
CUST-1773,Pro,US,Small,3,10,10,11,1,0,9,0,1,79,2024-09-04,0
CUST-1774,Enterprise,UK,Small,3,0,7,17,3,0,21,11,0,249,2024-02-11,0
CUST-1775,Pro,Nigeria,Medium,27,20,6,13,4,0,28,11,1,79,2024-05-02,0
CUST-1776,Starter,Germany,Small,24,6,2,14,2,0,4,14,1,29,2024-01-27,0
CUST-1777,Pro,Germany,Large,12,19,8,14,4,0,24,3,1,79,2025-04-06,1
CUST-1778,Starter,US,Medium,22,7,1,4,2,0,8,3,1,29,2025-07-24,0
CUST-1779,Starter,US,Small,18,9,1,15,0,0,17,15,1,29,2024-05-26,0
CUST-1780,Pro,Nigeria,Large,9,4,6,4,5,0,34,12,1,79,2025-05-10,0
CUST-1781,Free,UK,Small,4,8,5,1,5,0,20,7,0,0,2025-09-18,0
CUST-1782,Enterprise,Germany,Small,6,24,9,19,1,1,16,9,1,249,2025-04-30,0
CUST-1783,Starter,Nigeria,Small,23,24,7,8,1,0,10,9,1,29,2025-04-04,0
CUST-1784,Pro,Canada,Small,15,0,2,8,0,1,34,15,1,79,2024-05-07,1
CUST-1785,Pro,Canada,Small,0,1,7,3,0,0,10,13,0,79,2025-01-10,1
CUST-1786,Pro,Nigeria,Medium,11,18,3,14,2,0,30,12,0,79,2025-10-26,0
CUST-1787,Pro,Germany,Small,1,13,1,10,0,0,30,6,1,79,2024-03-23,1
CUST-1788,Pro,Nigeria,Medium,6,19,8,0,2,0,25,9,1,79,2025-06-18,0
CUST-1789,Free,Germany,Small,10,9,3,17,4,0,7,15,0,0,2025-06-06,1
